date,avg_sentiment
2018-09-26,0.56248164
2018-09-27,0.59242964
2018-09-28,0.5949326
2018-09-29,0.6126174
2018-09-30,0.5998557
2018-10-01,0.5345081
2018-10-02,0.536989
2018-10-03,0.57226825
2018-10-04,0.6060545
2018-10-05,0.6179286
2018-10-06,0.6873758
2018-10-07,0.6408942
2018-10-08,0.5856601
2018-10-09,0.5613756
2018-10-10,0.59241426
2018-10-11,0.604307
2018-10-12,0.61226153
2018-10-13,0.63965416
2018-10-14,0.6362838
2018-10-15,0.5970321
2018-10-16,0.5631213
2018-10-17,0.6004455
2018-10-18,0.60585463
2018-10-19,0.5918649
2018-10-20,0.6460568
2018-10-21,0.6282658
2018-10-22,0.6363848
2018-10-23,0.53731436
2018-10-24,0.50740427
2018-10-25,0.48787954
2018-10-26,0.571967
2018-10-27,0.6170854
2018-10-28,0.6222437
2018-10-29,0.5633915
2018-10-30,0.6141976
2018-10-31,0.5467766
2018-11-01,0.59454787
2018-11-02,0.5879609
2018-11-03,0.616127
2018-11-04,0.6500612
2018-11-05,0.5960706
2018-11-06,0.5967457
2018-11-07,0.5808808
2018-11-08,0.6269903
2018-11-09,0.5941904
2018-11-10,0.63536084
2018-11-11,0.66281384
2018-11-12,0.56490684
2018-11-13,0.584891
2018-11-14,0.59618366
2018-11-15,0.59175265
2018-11-16,0.5468535
2018-11-17,0.64926755
2018-11-18,0.6519447
2018-11-19,0.5532592
2018-11-20,0.577711
2018-11-21,0.61139566
2018-11-22,0.58221984
2018-11-23,0.59254515
2018-11-24,0.6267483
2018-11-25,0.66590875
2018-11-26,0.57859653
2018-11-27,0.55781615
2018-11-28,0.62081724
2018-11-29,0.6083165
2018-11-30,0.58563805
2018-12-01,0.63579404
2018-12-02,0.60239094
2018-12-03,0.5477795
2018-12-04,0.55415404
2018-12-05,0.58878547
2018-12-06,0.5462044
2018-12-07,0.5525028
2018-12-08,0.61341864
2018-12-09,0.653493
2018-12-10,0.63442165
2018-12-11,0.5819355
2018-12-12,0.56103545
2018-12-13,0.51854813
2018-12-14,0.56297696
2018-12-15,0.60766554
